model,num_keys,num_updates,format,position,accuracy,ci_lower,ci_upper,wilson_hw,n_trials,source_file
gpt-4.1-mini,5,50,landmark,6,0.985,0.965,1.0,0.0211,200,experiments_cloud/results/ucurve_proprietary/gpt-4.1-mini/ucurve_20260520_111134.json
gpt-4.1-mini,5,50,landmark,7,0.995,0.985,1.0,0.0163,200,experiments_cloud/results/ucurve_proprietary/gpt-4.1-mini/ucurve_20260520_111134.json
gpt-4.1-mini,5,50,landmark,8,0.985,0.965,1.0,0.0211,200,experiments_cloud/results/ucurve_proprietary/gpt-4.1-mini/ucurve_20260520_111134.json
gpt-4.1-mini,5,50,landmark,14,0.68,0.615,0.745,0.0642,200,experiments_cloud/results/ucurve_proprietary/gpt-4.1-mini/ucurve_20260520_111134.json
gpt-4.1-mini,5,50,landmark,20,0.245,0.1899,0.305,0.0594,200,experiments_cloud/results/ucurve_proprietary/gpt-4.1-mini/ucurve_20260520_111134.json
gpt-4.1-mini,5,50,landmark,26,0.05,0.02,0.08,0.0322,200,experiments_cloud/results/ucurve_proprietary/gpt-4.1-mini/ucurve_20260520_111134.json
gpt-4.1-mini,5,50,landmark,31,0.035,0.015,0.06,0.0281,200,experiments_cloud/results/ucurve_proprietary/gpt-4.1-mini/ucurve_20260520_111134.json
gpt-4.1-mini,5,50,landmark,37,0.055,0.025,0.09,0.0334,200,experiments_cloud/results/ucurve_proprietary/gpt-4.1-mini/ucurve_20260520_111134.json
gpt-4.1-mini,5,50,landmark,43,0.055,0.025,0.085,0.0334,200,experiments_cloud/results/ucurve_proprietary/gpt-4.1-mini/ucurve_20260520_111134.json
gpt-4.1-mini,5,50,landmark,49,0.11,0.07,0.155,0.0442,200,experiments_cloud/results/ucurve_proprietary/gpt-4.1-mini/ucurve_20260520_111134.json
gpt-4.1-mini,5,50,landmark,50,0.425,0.36,0.495,0.0679,200,experiments_cloud/results/ucurve_proprietary/gpt-4.1-mini/ucurve_20260520_111134.json
gpt-4.1-mini,5,50,landmark,last,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/gpt-4.1-mini/ucurve_20260520_111134.json
gemini-2.5-pro,10,10,flat_nolabel,1,0.9417,0.8932,0.9806,0.0497,103,experiments_cloud/results/ucurve_proprietary/gemini-2.5-pro/ucurve_20260520_150144.json
gemini-2.5-pro,10,10,flat_nolabel,2,0.9417,0.8932,0.9806,0.0497,103,experiments_cloud/results/ucurve_proprietary/gemini-2.5-pro/ucurve_20260520_150144.json
gemini-2.5-pro,10,10,flat_nolabel,3,0.9515,0.9029,0.9903,0.0467,103,experiments_cloud/results/ucurve_proprietary/gemini-2.5-pro/ucurve_20260520_150144.json
gemini-2.5-pro,10,10,flat_nolabel,4,0.9612,0.9223,0.9903,0.0434,103,experiments_cloud/results/ucurve_proprietary/gemini-2.5-pro/ucurve_20260520_150144.json
gemini-2.5-pro,10,10,flat_nolabel,5,0.9515,0.9029,0.9903,0.0467,103,experiments_cloud/results/ucurve_proprietary/gemini-2.5-pro/ucurve_20260520_150144.json
gemini-2.5-pro,10,10,flat_nolabel,6,0.9417,0.8932,0.9806,0.0497,103,experiments_cloud/results/ucurve_proprietary/gemini-2.5-pro/ucurve_20260520_150144.json
gemini-2.5-pro,10,10,flat_nolabel,7,0.9515,0.9029,0.9903,0.0467,103,experiments_cloud/results/ucurve_proprietary/gemini-2.5-pro/ucurve_20260520_150144.json
