state,K,N,condition,layer,correctness_cv_auc,retrieval_all_auc,retrieval_wrong_auc,retrieval_correct_auc,behavioral_acc,n_trials,n_all,n_wrong,n_correct
base,10,20,CVQ,26,0.5964285714285714,0.49043209876543203,0.425,0.50625,0.2222,180,180,140,40
base,10,20,CVQ,27,0.6160714285714286,0.4844135802469136,0.4801020408163265,0.40625,0.2222,180,180,140,40
base,10,20,CVQ,28,0.6267857142857143,0.5436728395061728,0.5313775510204082,0.428125,0.2222,180,180,140,40
base,10,20,CVQ,29,0.6160714285714286,0.5362654320987654,0.4775510204081632,0.475,0.2222,180,180,140,40
base,10,20,CVQ,30,0.6116071428571429,0.49290123456790125,0.43061224489795913,0.428125,0.2222,180,180,140,40
base,10,20,CVQ,31,0.6026785714285714,0.5186728395061728,0.4329081632653062,0.534375,0.2222,180,180,140,40
base,10,20,CVQ,32,0.5776785714285715,0.5203703703703704,0.43673469387755104,0.665625,0.2222,180,180,140,40
base,10,20,CVQ,33,0.50625,0.6546296296296297,0.5081632653061224,0.878125,0.2222,180,180,140,40
base,10,20,CVQ,34,0.4866071428571429,0.6558641975308641,0.49005102040816323,0.88125,0.2222,180,180,140,40
base,10,20,CVQ,35,0.48303571428571423,0.6435185185185185,0.5178571428571429,0.8625,0.2222,180,180,140,40
base,10,20,IVQ_d10,0,0.5067857142857143,0.49802761341222884,0.4902857142857143,0.45625,0.1026,390,390,350,40
base,10,20,IVQ_d10,1,0.5389285714285714,0.4784352399737015,0.5091428571428571,0.471875,0.1026,390,390,350,40
base,10,20,IVQ_d10,2,0.5460714285714287,0.47054569362261667,0.49991836734693873,0.5125,0.1026,390,390,350,40
base,10,20,IVQ_d10,3,0.5303571428571429,0.438395792241946,0.45861224489795915,0.5375,0.1026,390,390,350,40
base,10,20,IVQ_d10,4,0.5242857142857144,0.4299474030243261,0.4967755102040816,0.453125,0.1026,390,390,350,40
base,10,20,IVQ_d10,5,0.4928571428571429,0.46410256410256406,0.5028571428571429,0.55,0.1026,390,390,350,40
base,10,20,IVQ_d10,6,0.5246428571428572,0.4568376068376068,0.4821632653061224,0.490625,0.1026,390,390,350,40
base,10,20,IVQ_d10,7,0.5389285714285713,0.46282051282051284,0.515673469387755,0.565625,0.1026,390,390,350,40
base,10,20,IVQ_d10,8,0.5560714285714285,0.4476988823142669,0.5349795918367347,0.490625,0.1026,390,390,350,40
base,10,20,IVQ_d10,9,0.6082142857142857,0.4536489151873767,0.5171020408163265,0.525,0.1026,390,390,350,40
base,10,20,IVQ_d10,10,0.6096428571428572,0.47840236686390536,0.5331020408163265,0.515625,0.1026,390,390,350,40
base,10,20,IVQ_d10,11,0.604642857142857,0.4971400394477318,0.516530612244898,0.49375,0.1026,390,390,350,40
base,10,20,IVQ_d10,12,0.6353571428571428,0.4720907297830375,0.518,0.46875,0.1026,390,390,350,40
base,10,20,IVQ_d10,13,0.6510714285714286,0.4753780407626561,0.5192653061224489,0.475,0.1026,390,390,350,40
base,10,20,IVQ_d10,14,0.6496428571428571,0.46614069690992765,0.5079591836734694,0.51875,0.1026,390,390,350,40
base,10,20,IVQ_d10,15,0.6589285714285713,0.4641025641025641,0.5241632653061225,0.50625,0.1026,390,390,350,40
base,10,20,IVQ_d10,16,0.6403571428571427,0.4887573964497041,0.5334285714285715,0.515625,0.1026,390,390,350,40
base,10,20,IVQ_d10,17,0.6221428571428571,0.48813280736357656,0.5084489795918368,0.496875,0.1026,390,390,350,40
base,10,20,IVQ_d10,18,0.6017857142857143,0.48136094674556207,0.4933061224489796,0.4875,0.1026,390,390,350,40
base,10,20,IVQ_d10,19,0.675,0.4849769888231427,0.5253877551020409,0.490625,0.1026,390,390,350,40
base,10,20,IVQ_d10,20,0.6410714285714285,0.4710716633793557,0.49355102040816323,0.521875,0.1026,390,390,350,40
base,10,20,IVQ_d10,21,0.5953571428571429,0.4808349769888231,0.5538367346938775,0.515625,0.1026,390,390,350,40
base,10,20,IVQ_d10,22,0.6325,0.46311637080867857,0.5244489795918367,0.48125,0.1026,390,390,350,40
base,10,20,IVQ_d10,23,0.6982142857142858,0.4831360946745562,0.5069795918367348,0.509375,0.1026,390,390,350,40
base,10,20,IVQ_d10,24,0.6903571428571429,0.5058842866535174,0.48453061224489796,0.484375,0.1026,390,390,350,40
base,10,20,IVQ_d10,25,0.7496428571428572,0.49059829059829063,0.488204081632653,0.646875,0.1026,390,390,350,40
base,10,20,IVQ_d10,26,0.7167857142857142,0.5099276791584483,0.4884489795918367,0.4625,0.1026,390,390,350,40
base,10,20,IVQ_d10,27,0.7110714285714286,0.5031886916502302,0.4967755102040816,0.434375,0.1026,390,390,350,40
base,10,20,IVQ_d10,28,0.7421428571428572,0.49644970414201184,0.48693877551020404,0.54375,0.1026,390,390,350,40
base,10,20,IVQ_d10,29,0.6932142857142857,0.5428007889546352,0.48159183673469386,0.5125,0.1026,390,390,350,40
base,10,20,IVQ_d10,30,0.6885714285714285,0.5217291255752794,0.5172244897959184,0.603125,0.1026,390,390,350,40
base,10,20,IVQ_d10,31,0.6442857142857144,0.5015121630506247,0.5216326530612245,0.671875,0.1026,390,390,350,40
base,10,20,IVQ_d10,32,0.6303571428571428,0.4910913872452333,0.5195918367346939,0.76875,0.1026,390,390,350,40
base,10,20,IVQ_d10,33,0.6121428571428571,0.509664694280079,0.549469387755102,0.846875,0.1026,390,390,350,40
base,10,20,IVQ_d10,34,0.6060714285714286,0.49924391847468774,0.5214693877551021,0.81875,0.1026,390,390,350,40
base,10,20,IVQ_d10,35,0.5846428571428571,0.4944773175542406,0.5284897959183673,0.828125,0.1026,390,390,350,40
base,10,20,IVQ_d25,0,0.48713235294117646,0.5351454293628809,0.4905276816608997,0.55,0.1053,380,380,340,40
base,10,20,IVQ_d25,1,0.46433823529411766,0.5462257617728532,0.4899221453287197,0.490625,0.1053,380,380,340,40
base,10,20,IVQ_d25,2,0.44338235294117645,0.5297091412742383,0.49636678200692047,0.528125,0.1053,380,380,340,40
base,10,20,IVQ_d25,3,0.4360294117647059,0.5076177285318559,0.4780709342560554,0.525,0.1053,380,380,340,40
base,10,20,IVQ_d25,4,0.5154411764705882,0.4970567867036011,0.5032006920415225,0.521875,0.1053,380,380,340,40
base,10,20,IVQ_d25,5,0.5077205882352941,0.5165858725761773,0.48170415224913493,0.534375,0.1053,380,380,340,40
base,10,20,IVQ_d25,6,0.5238970588235294,0.5291204986149585,0.4985726643598617,0.540625,0.1053,380,380,340,40
base,10,20,IVQ_d25,7,0.5746323529411764,0.5260041551246537,0.47331314878892733,0.53125,0.1053,380,380,340,40
base,10,20,IVQ_d25,8,0.5694852941176469,0.5417590027700833,0.4900086505190311,0.525,0.1053,380,380,340,40
base,10,20,IVQ_d25,9,0.5547794117647059,0.5299515235457064,0.5067474048442907,0.55625,0.1053,380,380,340,40
base,10,20,IVQ_d25,10,0.5558823529411765,0.5121191135734071,0.5163494809688581,0.603125,0.1053,380,380,340,40
base,10,20,IVQ_d25,11,0.5411764705882354,0.5339335180055401,0.4894896193771626,0.51875,0.1053,380,380,340,40
base,10,20,IVQ_d25,12,0.5625,0.536426592797784,0.4897491349480969,0.571875,0.1053,380,380,340,40
base,10,20,IVQ_d25,13,0.5735294117647058,0.5289473684210526,0.4792820069204152,0.553125,0.1053,380,380,340,40
base,10,20,IVQ_d25,14,0.5430147058823529,0.5365304709141274,0.47638408304498264,0.515625,0.1053,380,380,340,40
base,10,20,IVQ_d25,15,0.499264705882353,0.5244459833795013,0.4685553633217993,0.571875,0.1053,380,380,340,40
base,10,20,IVQ_d25,16,0.5496323529411764,0.5218144044321329,0.46665224913494807,0.53125,0.1053,380,380,340,40
base,10,20,IVQ_d25,17,0.5275735294117647,0.5537396121883656,0.5060986159169552,0.584375,0.1053,380,380,340,40
base,10,20,IVQ_d25,18,0.5433823529411764,0.5209833795013851,0.4890570934256056,0.596875,0.1053,380,380,340,40
base,10,20,IVQ_d25,19,0.55,0.5472991689750693,0.5067041522491349,0.575,0.1053,380,380,340,40
base,10,20,IVQ_d25,20,0.524264705882353,0.5494459833795013,0.46461937716262974,0.50625,0.1053,380,380,340,40
base,10,20,IVQ_d25,21,0.5136029411764705,0.5333102493074792,0.48555363321799316,0.565625,0.1053,380,380,340,40
base,10,20,IVQ_d25,22,0.5007352941176471,0.524584487534626,0.48788927335640137,0.571875,0.1053,380,380,340,40
base,10,20,IVQ_d25,23,0.4389705882352942,0.531994459833795,0.49217128027681667,0.553125,0.1053,380,380,340,40
base,10,20,IVQ_d25,24,0.46911764705882353,0.5111495844875347,0.4883217993079585,0.503125,0.1053,380,380,340,40
base,10,20,IVQ_d25,25,0.4875,0.545567867036011,0.5208044982698962,0.5375,0.1053,380,380,340,40
base,10,20,IVQ_d25,26,0.5121323529411764,0.5032548476454294,0.5062283737024222,0.590625,0.1053,380,380,340,40
base,10,20,IVQ_d25,27,0.525,0.5407202216066482,0.503114186851211,0.521875,0.1053,380,380,340,40
base,10,20,IVQ_d25,28,0.45514705882352946,0.5429709141274237,0.4799740484429066,0.5,0.1053,380,380,340,40
base,10,20,IVQ_d25,29,0.5128676470588236,0.5582756232686981,0.45908304498269903,0.515625,0.1053,380,380,340,40
base,10,20,IVQ_d25,30,0.5113970588235295,0.5006578947368421,0.4867214532871973,0.515625,0.1053,380,380,340,40
base,10,20,IVQ_d25,31,0.46875,0.5009695290858727,0.5267301038062284,0.603125,0.1053,380,380,340,40
base,10,20,IVQ_d25,32,0.4430147058823529,0.5215027700831024,0.4999567474048442,0.59375,0.1053,380,380,340,40
base,10,20,IVQ_d25,33,0.4363970588235294,0.5433864265927978,0.5376297577854672,0.790625,0.1053,380,380,340,40
base,10,20,IVQ_d25,34,0.40147058823529413,0.5497229916897507,0.5699826989619377,0.76875,0.1053,380,380,340,40
base,10,20,IVQ_d25,35,0.4297794117647059,0.5239265927977839,0.5338235294117648,0.75625,0.1053,380,380,340,40
base,10,20,IVQ_d50,0,0.40385614035087725,0.461625,0.4904589042782395,0.48,0.0525,400,400,379,21
base,10,20,IVQ_d50,1,0.40352105263157895,0.4766875,0.49110983071714376,0.44699999999999995,0.0525,400,400,379,21
base,10,20,IVQ_d50,2,0.4229894736842105,0.47074999999999995,0.4703534995383195,0.4255,0.0525,400,400,379,21
base,10,20,IVQ_d50,3,0.383480701754386,0.48384374999999996,0.4818140166204986,0.43,0.0525,400,400,379,21
base,10,20,IVQ_d50,4,0.5400017543859649,0.46987500000000004,0.4831551431209603,0.438,0.0525,400,400,379,21
base,10,20,IVQ_d50,5,0.5913877192982456,0.47515625000000006,0.5025306063404125,0.4425,0.0525,400,400,379,21
base,10,20,IVQ_d50,6,0.5882228070175438,0.47578124999999993,0.5045933025546322,0.406,0.0525,400,400,379,21
base,10,20,IVQ_d50,7,0.5758473684210527,0.45765625,0.5133657802400738,0.40499999999999997,0.0525,400,400,379,21
base,10,20,IVQ_d50,8,0.5458877192982456,0.45196875,0.5066764358264082,0.3775,0.0525,400,400,379,21
base,10,20,IVQ_d50,9,0.5487333333333334,0.4631875,0.476158596491228,0.389,0.0525,400,400,379,21
base,10,20,IVQ_d50,10,0.5999052631578948,0.44034375,0.5111273991997537,0.43550000000000005,0.0525,400,400,379,21
base,10,20,IVQ_d50,11,0.6156561403508772,0.47615625,0.5180951184979994,0.4665,0.0525,400,400,379,21
base,10,20,IVQ_d50,12,0.604261403508772,0.47178125,0.4695122499230533,0.4345,0.0525,400,400,379,21
base,10,20,IVQ_d50,13,0.5943578947368422,0.4771249999999999,0.5088773961218837,0.39249999999999996,0.0525,400,400,379,21
base,10,20,IVQ_d50,14,0.5921350877192982,0.48009375,0.5240875223145582,0.4175,0.0525,400,400,379,21
base,10,20,IVQ_d50,15,0.5632964912280702,0.45034374999999993,0.5076919852262234,0.414,0.0525,400,400,379,21
base,10,20,IVQ_d50,16,0.568878947368421,0.47462499999999996,0.5038408248691905,0.471,0.0525,400,400,379,21
base,10,20,IVQ_d50,17,0.6264000000000001,0.48287499999999994,0.49553476146506614,0.4425,0.0525,400,400,379,21
base,10,20,IVQ_d50,18,0.6162631578947368,0.48778125,0.46261817790089255,0.3855,0.0525,400,400,379,21
base,10,20,IVQ_d50,19,0.635840350877193,0.45837500000000003,0.5088780978762697,0.39,0.0525,400,400,379,21
base,10,20,IVQ_d50,20,0.6429526315789473,0.50171875,0.532991757463835,0.42650000000000005,0.0525,400,400,379,21
base,10,20,IVQ_d50,21,0.6308649122807017,0.4703125,0.4755197537703909,0.5005,0.0525,400,400,379,21
base,10,20,IVQ_d50,22,0.6782649122807017,0.45921874999999995,0.48182563250230837,0.4095,0.0525,400,400,379,21
base,10,20,IVQ_d50,23,0.6546859649122807,0.48656250000000006,0.476007540781779,0.45149999999999996,0.0525,400,400,379,21
base,10,20,IVQ_d50,24,0.6010070175438597,0.48659375000000005,0.4499903724222838,0.5005,0.0525,400,400,379,21
base,10,20,IVQ_d50,25,0.5608245614035088,0.4885,0.4749978024007387,0.4585,0.0525,400,400,379,21
base,10,20,IVQ_d50,26,0.5604508771929825,0.4613125,0.46297025546321946,0.4995,0.0525,400,400,379,21
base,10,20,IVQ_d50,27,0.5731105263157895,0.47696875,0.49014401969836874,0.488,0.0525,400,400,379,21
base,10,20,IVQ_d50,28,0.5946614035087718,0.48009375,0.4776231024930747,0.5165,0.0525,400,400,379,21
base,10,20,IVQ_d50,29,0.5641491228070175,0.46568750000000003,0.44543460757156056,0.379,0.0525,400,400,379,21
base,10,20,IVQ_d50,30,0.5658228070175438,0.44496874999999997,0.4482032994767621,0.4575,0.0525,400,400,379,21
base,10,20,IVQ_d50,31,0.5093719298245614,0.4831875,0.4584742136041859,0.4335,0.0525,400,400,379,21
base,10,20,IVQ_d50,32,0.6137982456140352,0.4817187499999999,0.48077639889196677,0.628,0.0525,400,400,379,21
base,10,20,IVQ_d50,33,0.5465684210526315,0.43653125,0.49034760233918134,0.621,0.0525,400,400,379,21
base,10,20,IVQ_d50,34,0.5739859649122806,0.45109374999999996,0.49221113573407205,0.5755,0.0525,400,400,379,21
base,10,20,IVQ_d50,35,0.5603298245614035,0.48415625,0.4641977346875962,0.5435000000000001,0.0525,400,400,379,21
base,10,20,IVQ_d75,0,,0.43194444444444446,0.5333333333333333,,0.0,60,60,60,0
base,10,20,IVQ_d75,1,,0.4472222222222223,0.5652777777777777,,0.0,60,60,60,0
base,10,20,IVQ_d75,2,,0.4458333333333333,0.5361111111111111,,0.0,60,60,60,0
base,10,20,IVQ_d75,3,,0.4916666666666666,0.5861111111111112,,0.0,60,60,60,0
base,10,20,IVQ_d75,4,,0.48194444444444445,0.5222222222222224,,0.0,60,60,60,0
base,10,20,IVQ_d75,5,,0.4916666666666668,0.5083333333333334,,0.0,60,60,60,0
base,10,20,IVQ_d75,6,,0.4930555555555555,0.5277777777777777,,0.0,60,60,60,0
base,10,20,IVQ_d75,7,,0.44722222222222213,0.548611111111111,,0.0,60,60,60,0
base,10,20,IVQ_d75,8,,0.5027777777777778,0.5444444444444445,,0.0,60,60,60,0
base,10,20,IVQ_d75,9,,0.4833333333333334,0.5555555555555556,,0.0,60,60,60,0
base,10,20,IVQ_d75,10,,0.5,0.5569444444444444,,0.0,60,60,60,0
base,10,20,IVQ_d75,11,,0.46944444444444444,0.5222222222222223,,0.0,60,60,60,0
base,10,20,IVQ_d75,12,,0.48611111111111116,0.5013888888888889,,0.0,60,60,60,0
base,10,20,IVQ_d75,13,,0.5013888888888889,0.46111111111111114,,0.0,60,60,60,0
base,10,20,IVQ_d75,14,,0.5083333333333333,0.5444444444444445,,0.0,60,60,60,0
base,10,20,IVQ_d75,15,,0.5472222222222222,0.5847222222222223,,0.0,60,60,60,0
base,10,20,IVQ_d75,16,,0.4833333333333333,0.5305555555555556,,0.0,60,60,60,0
base,10,20,IVQ_d75,17,,0.5152777777777777,0.5180555555555556,,0.0,60,60,60,0
base,10,20,IVQ_d75,18,,0.5083333333333333,0.5625,,0.0,60,60,60,0
base,10,20,IVQ_d75,19,,0.5305555555555556,0.5722222222222222,,0.0,60,60,60,0
base,10,20,IVQ_d75,20,,0.5194444444444445,0.5388888888888889,,0.0,60,60,60,0
base,10,20,IVQ_d75,21,,0.49861111111111106,0.5111111111111112,,0.0,60,60,60,0
base,10,20,IVQ_d75,22,,0.49861111111111117,0.5430555555555555,,0.0,60,60,60,0
base,10,20,IVQ_d75,23,,0.5513888888888889,0.4972222222222221,,0.0,60,60,60,0
base,10,20,IVQ_d75,24,,0.5583333333333333,0.4305555555555555,,0.0,60,60,60,0
base,10,20,IVQ_d75,25,,0.4722222222222222,0.55,,0.0,60,60,60,0
base,10,20,IVQ_d75,26,,0.43611111111111117,0.5055555555555555,,0.0,60,60,60,0
base,10,20,IVQ_d75,27,,0.49861111111111106,0.611111111111111,,0.0,60,60,60,0
base,10,20,IVQ_d75,28,,0.4805555555555555,0.5097222222222222,,0.0,60,60,60,0
base,10,20,IVQ_d75,29,,0.44305555555555554,0.5166666666666667,,0.0,60,60,60,0
base,10,20,IVQ_d75,30,,0.5152777777777777,0.4916666666666666,,0.0,60,60,60,0
base,10,20,IVQ_d75,31,,0.5305555555555556,0.48194444444444445,,0.0,60,60,60,0
base,10,20,IVQ_d75,32,,0.5097222222222222,0.5319444444444443,,0.0,60,60,60,0
base,10,20,IVQ_d75,33,,0.45833333333333337,0.41666666666666663,,0.0,60,60,60,0
base,10,20,IVQ_d75,34,,0.4708333333333334,0.4125,,0.0,60,60,60,0
base,10,20,IVQ_d75,35,,0.49444444444444446,0.4569444444444445,,0.0,60,60,60,0
base,10,20,IVQ_d90,0,0.6923076923076923,0.515625,0.5073307034845496,,0.025,400,400,390,10
base,10,20,IVQ_d90,1,0.6628205128205128,0.50975,0.4814266929651545,,0.025,400,400,390,10
base,10,20,IVQ_d90,2,0.6153846153846154,0.5306249999999999,0.4750164365548981,,0.025,400,400,390,10
base,10,20,IVQ_d90,3,0.6474358974358975,0.5154375,0.489431295200526,,0.025,400,400,390,10
base,10,20,IVQ_d90,4,0.6038461538461538,0.49490625,0.48191978961209736,,0.025,400,400,390,10
base,10,20,IVQ_d90,5,0.6307692307692309,0.5034375,0.4925378040762656,,0.025,400,400,390,10
base,10,20,IVQ_d90,6,0.6346153846153847,0.47915625000000006,0.5187376725838264,,0.025,400,400,390,10
base,10,20,IVQ_d90,7,0.614102564102564,0.46078125,0.49976988823142665,,0.025,400,400,390,10
base,10,20,IVQ_d90,8,0.5807692307692307,0.49074999999999996,0.4827744904667982,,0.025,400,400,390,10
base,10,20,IVQ_d90,9,0.5884615384615384,0.45756250000000004,0.47666009204470744,,0.025,400,400,390,10
base,10,20,IVQ_d90,10,0.5782051282051283,0.4813124999999999,0.5174227481919791,,0.025,400,400,390,10
base,10,20,IVQ_d90,11,0.591025641025641,0.48834375,0.5045364891518738,,0.025,400,400,390,10
base,10,20,IVQ_d90,12,0.5641025641025641,0.495125,0.4926692965154504,,0.025,400,400,390,10
base,10,20,IVQ_d90,13,0.5846153846153846,0.50334375,0.4936226166995398,,0.025,400,400,390,10
base,10,20,IVQ_d90,14,0.5153846153846154,0.47790625000000003,0.5019066403681789,,0.025,400,400,390,10
base,10,20,IVQ_d90,15,0.49230769230769234,0.49896875000000007,0.49861932938856013,,0.025,400,400,390,10
base,10,20,IVQ_d90,16,0.5602564102564103,0.4740937499999999,0.4896778435239974,,0.025,400,400,390,10
base,10,20,IVQ_d90,17,0.5089743589743589,0.48918750000000005,0.47968441814595664,,0.025,400,400,390,10
base,10,20,IVQ_d90,18,0.5858974358974358,0.48978125000000006,0.48928336620644314,,0.025,400,400,390,10
base,10,20,IVQ_d90,19,0.5794871794871794,0.5304375000000001,0.5054240631163709,,0.025,400,400,390,10
base,10,20,IVQ_d90,20,0.5666666666666667,0.5025625,0.5117028270874424,,0.025,400,400,390,10
base,10,20,IVQ_d90,21,0.49615384615384617,0.49778124999999995,0.5085470085470085,,0.025,400,400,390,10
base,10,20,IVQ_d90,22,0.44230769230769235,0.5023125,0.49158448389217624,,0.025,400,400,390,10
base,10,20,IVQ_d90,23,0.5756410256410256,0.48534375,0.4996055226824458,,0.025,400,400,390,10
base,10,20,IVQ_d90,24,0.4256410256410256,0.5049374999999999,0.5113412228796844,,0.025,400,400,390,10
base,10,20,IVQ_d90,25,0.40897435897435896,0.52190625,0.4932610124917818,,0.025,400,400,390,10
base,10,20,IVQ_d90,26,0.5628205128205129,0.5188437499999999,0.4875410913872453,,0.025,400,400,390,10
base,10,20,IVQ_d90,27,0.47307692307692306,0.5302812499999999,0.4827744904667982,,0.025,400,400,390,10
base,10,20,IVQ_d90,28,0.45384615384615384,0.48846875,0.5318211702827087,,0.025,400,400,390,10
base,10,20,IVQ_d90,29,0.426923076923077,0.5152812499999999,0.499112426035503,,0.025,400,400,390,10
base,10,20,IVQ_d90,30,0.41923076923076924,0.508125,0.5021696252465484,,0.025,400,400,390,10
base,10,20,IVQ_d90,31,0.408974358974359,0.52625,0.5166666666666667,,0.025,400,400,390,10
base,10,20,IVQ_d90,32,0.41923076923076924,0.49840624999999994,0.4895463510848126,,0.025,400,400,390,10
base,10,20,IVQ_d90,33,0.34102564102564104,0.52084375,0.4843523997370151,,0.025,400,400,390,10
base,10,20,IVQ_d90,34,0.37564102564102564,0.51340625,0.479750164365549,,0.025,400,400,390,10
base,10,20,IVQ_d90,35,0.38974358974358975,0.51046875,0.4883629191321499,,0.025,400,400,390,10
base,10,30,FVQ,0,0.6006481481481482,0.5123456790123456,0.5317037037037038,0.483912037037037,0.4778,90,90,47,43
base,10,30,FVQ,1,0.602962962962963,0.5333333333333333,0.6006172839506172,0.5361111111111111,0.4778,90,90,47,43
base,10,30,FVQ,2,0.5980864197530864,0.5469135802469136,0.5961481481481482,0.4755401234567901,0.4778,90,90,47,43
base,10,30,FVQ,3,0.5658024691358025,0.5376543209876543,0.520641975308642,0.5188271604938273,0.4778,90,90,47,43
base,10,30,FVQ,4,0.5533333333333335,0.5339506172839507,0.5616790123456792,0.569675925925926,0.4778,90,90,47,43
base,10,30,FVQ,5,0.5658333333333334,0.5666666666666667,0.5468641975308642,0.5647376543209877,0.4778,90,90,47,43
base,10,30,FVQ,6,0.5460185185185185,0.4845679012345679,0.5566172839506173,0.4801697530864198,0.4778,90,90,47,43
base,10,30,FVQ,7,0.5558641975308642,0.5228395061728395,0.5570864197530863,0.555516975308642,0.4778,90,90,47,43
base,10,30,FVQ,8,0.5882716049382716,0.5691358024691359,0.539925925925926,0.5229552469135802,0.4778,90,90,47,43
base,10,30,FVQ,9,0.5833641975308642,0.5006172839506172,0.5655555555555555,0.4567901234567902,0.4778,90,90,47,43
base,10,30,FVQ,10,0.625462962962963,0.5209876543209877,0.5828641975308642,0.465354938271605,0.4778,90,90,47,43
base,10,30,FVQ,11,0.6008024691358025,0.5376543209876543,0.5552098765432099,0.5561728395061729,0.4778,90,90,47,43
base,10,30,FVQ,12,0.5906172839506173,0.5487654320987654,0.5365185185185185,0.5703317901234568,0.4778,90,90,47,43
base,10,30,FVQ,13,0.5856790123456791,0.5296296296296297,0.5801481481481481,0.5152006172839506,0.4778,90,90,47,43
base,10,30,FVQ,14,0.5557407407407408,0.5487654320987654,0.5886172839506173,0.5155092592592593,0.4778,90,90,47,43
base,10,30,FVQ,15,0.5879012345679012,0.519753086419753,0.5425185185185185,0.5141975308641975,0.4778,90,90,47,43
base,10,30,FVQ,16,0.6251234567901236,0.5092592592592593,0.5398024691358024,0.5033564814814815,0.4778,90,90,47,43
base,10,30,FVQ,17,0.6055246913580248,0.5425925925925925,0.5778024691358025,0.5158564814814814,0.4778,90,90,47,43
base,10,30,FVQ,18,0.6203086419753087,0.537037037037037,0.5514567901234567,0.48954475308641976,0.4778,90,90,47,43
base,10,30,FVQ,19,0.635216049382716,0.5012345679012344,0.5057037037037038,0.5387345679012345,0.4778,90,90,47,43
base,10,30,FVQ,20,0.6674382716049383,0.554320987654321,0.5427407407407407,0.5504243827160493,0.4778,90,90,47,43
base,10,30,FVQ,21,0.6772222222222222,0.5493827160493827,0.5772098765432099,0.5533564814814815,0.4778,90,90,47,43
base,10,30,FVQ,22,0.6696604938271606,0.5277777777777778,0.5523950617283951,0.5313271604938272,0.4778,90,90,47,43
base,10,30,FVQ,23,0.7018827160493828,0.5401234567901235,0.5509876543209876,0.5489197530864198,0.4778,90,90,47,43
base,10,30,FVQ,24,0.7837962962962963,0.49753086419753084,0.5827407407407408,0.5834876543209877,0.4778,90,90,47,43
base,10,30,FVQ,25,0.783611111111111,0.48888888888888893,0.5321728395061729,0.585300925925926,0.4778,90,90,47,43
base,10,30,FVQ,26,0.741820987654321,0.5808641975308643,0.6146172839506173,0.5554783950617284,0.4778,90,90,47,43
base,10,30,FVQ,27,0.7197530864197532,0.48209876543209873,0.583925925925926,0.5067901234567901,0.4778,90,90,47,43
base,10,30,FVQ,28,0.7172222222222222,0.46604938271604934,0.5659259259259259,0.45219907407407406,0.4778,90,90,47,43
base,10,30,FVQ,29,0.7594444444444445,0.4333333333333334,0.5184197530864199,0.44313271604938276,0.4778,90,90,47,43
base,10,30,FVQ,30,0.7516358024691356,0.42592592592592593,0.5752098765432099,0.5385802469135802,0.4778,90,90,47,43
base,10,30,FVQ,31,0.7816975308641975,0.4981481481481482,0.5359506172839505,0.6104938271604938,0.4778,90,90,47,43
base,10,30,FVQ,32,0.7641975308641975,0.6654320987654321,0.5547654320987656,0.8290123456790124,0.4778,90,90,47,43
base,10,30,FVQ,33,0.7094135802469136,0.8148148148148149,0.5098271604938271,0.9578703703703704,0.4778,90,90,47,43
base,10,30,FVQ,34,0.6995370370370371,0.8376543209876542,0.5649876543209876,0.9739969135802469,0.4778,90,90,47,43
base,10,30,FVQ,35,0.6621913580246914,0.845679012345679,0.5994320987654321,0.962307098765432,0.4778,90,90,47,43
base,10,30,CVQ,0,0.48320707070707075,0.5028888888888889,0.5332630572890313,0.5469521604938271,0.2733,150,150,109,41
base,10,30,CVQ,1,0.5109908609908611,0.4993333333333333,0.5272867824815877,0.6353009259259259,0.2733,150,150,109,41
base,10,30,CVQ,2,0.5043710918710919,0.540888888888889,0.5125822229718333,0.6199845679012346,0.2733,150,150,109,41
base,10,30,CVQ,3,0.5145983645983646,0.4913333333333333,0.506998556998557,0.6094521604938271,0.2733,150,150,109,41
base,10,30,CVQ,4,0.5328583453583453,0.5097777777777777,0.5049521185884822,0.6204861111111111,0.2733,150,150,109,41
base,10,30,CVQ,5,0.5352873977873978,0.5284444444444445,0.5241515338917937,0.6459876543209877,0.2733,150,150,109,41
base,10,30,CVQ,6,0.5518638768638768,0.5144444444444445,0.5242424242424242,0.5782021604938271,0.2733,150,150,109,41
base,10,30,CVQ,7,0.5618566618566618,0.4815555555555556,0.4828301568561309,0.5992669753086419,0.2733,150,150,109,41
base,10,30,CVQ,8,0.5655002405002405,0.5068888888888889,0.47311425947789587,0.5880787037037037,0.2733,150,150,109,41
base,10,30,CVQ,9,0.552531265031265,0.5328888888888889,0.4999840707632915,0.6236111111111111,0.2733,150,150,109,41
base,10,30,CVQ,10,0.595520683020683,0.4908888888888889,0.4947836434849421,0.5831404320987654,0.2733,150,150,109,41
base,10,30,CVQ,11,0.539484126984127,0.5337777777777778,0.4712196173235134,0.5471064814814814,0.2733,150,150,109,41
base,10,30,CVQ,12,0.5700096200096201,0.48199999999999993,0.48446337212570983,0.6372685185185185,0.2733,150,150,109,41
base,10,30,CVQ,13,0.5612313612313613,0.5506666666666666,0.5306928280954255,0.6742669753086419,0.2733,150,150,109,41
base,10,30,CVQ,14,0.5616642616642616,0.5155555555555555,0.5081182886377692,0.5717978395061728,0.2733,150,150,109,41
base,10,30,CVQ,15,0.5735750360750361,0.5168888888888888,0.46730008807930884,0.6043595679012346,0.2733,150,150,109,41
