theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,block,2,30,FVQ,ordinal,first,1.0,,,,,100,,,,,,,raw,lora_intervention/experiments/gemma_results/block/results_K2N30.json,behavioural accuracy only; per-layer P(v_last) / P(v_first) curves remain in the source file
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,16,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,18,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,20,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,22,0.0625,,0.0035930169610395232,0.12140698303896047,0.05890698303896048,80,5,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,24,0.03125,,0.0,0.08677906924853511,0.05552906924853511,64,2,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,26,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,28,0.046875,,0.0,0.1085951429654443,0.0617201429654443,64,3,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,30,0.046875,,0.0,0.1085951429654443,0.0617201429654443,64,3,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,32,0.03125,,0.0,0.08677906924853511,0.05552906924853511,64,2,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,34,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,36,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,38,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,40,0.0625,,0.0035930169610395232,0.12140698303896047,0.05890698303896048,80,5,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,42,0.03125,,0.0,0.08677906924853511,0.05552906924853511,64,2,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,44,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,46,0.0625,,0.0035930169610395232,0.12140698303896047,0.05890698303896048,80,5,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,48,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,50,CVQ,semantic,50,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,FVQ,ordinal,1,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,2,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,4,0.925,,0.8623917382068295,0.9876082617931706,0.06260826179317054,80,74,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,6,0.1796875,,0.11285472967271712,0.24652027032728288,0.06683277032728288,128,23,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,8,0.3465909090909091,,0.2768859234911698,0.4162958946906484,0.06970498559973932,176,61,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,10,0.3697916666666667,,0.3020841243598163,0.4374992089735171,0.06770754230685039,192,71,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,12,0.3125,,0.2445219000484254,0.3804780999515746,0.06797809995157462,176,55,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,14,0.1875,,0.11965900628299005,0.25534099371700997,0.06784099371700995,128,24,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,16,0.03125,,0.0,0.08677906924853511,0.05552906924853511,64,2,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,18,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,20,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,22,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,24,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,26,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,28,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,30,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,32,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,34,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,36,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,38,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,40,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,42,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,44,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,46,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,48,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,50,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,52,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,54,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,56,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,58,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,60,0.046875,,0.0,0.1085951429654443,0.0617201429654443,64,3,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,62,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,64,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,66,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,68,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,70,0.0625,,0.0035930169610395232,0.12140698303896047,0.05890698303896048,80,5,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,72,0.0875,,0.02149606326110111,0.1535039367388989,0.06600393673889889,80,7,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,74,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,5,75,CVQ,semantic,75,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K5N75; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,FVQ,ordinal,1,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,2,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,3,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,4,0.8645833333333334,,0.7946487702282099,0.9345178964384568,0.06993456310512348,96,83,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,5,0.30113636363636365,,0.2338221711043259,0.3684505561684014,0.06731419253203774,176,53,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,6,0.2152777777777778,,0.14821282844517925,0.28234272711037633,0.06706494933259853,144,31,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,7,0.20833333333333334,,0.1420081195148295,0.2746585471518372,0.06632521381850383,144,30,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,8,0.1875,,0.11965900628299005,0.25534099371700997,0.06784099371700995,128,24,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,9,0.13541666666666666,,0.06548210356154319,0.20535122977179013,0.06993456310512347,96,13,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,10,0.1796875,,0.11285472967271712,0.24652027032728288,0.06683277032728288,128,23,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,11,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,12,0.16071428571428573,,0.09199651942269428,0.22943205200587719,0.06871776629159145,112,18,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,13,0.1,,0.030860949445602484,0.16913905055439754,0.06913905055439752,80,8,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,14,0.13541666666666666,,0.06548210356154319,0.20535122977179013,0.06993456310512347,96,13,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,15,0.1875,,0.11965900628299005,0.25534099371700997,0.06784099371700995,128,24,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,16,0.13392857142857142,,0.0696133889137368,0.19824375394340604,0.06431518251483462,112,15,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,17,0.0625,,0.0,0.12966150559943532,0.06716150559943532,64,4,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,18,0.0625,,0.0,0.12966150559943532,0.06716150559943532,64,4,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,19,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,20,0.0875,,0.02149606326110111,0.1535039367388989,0.06600393673889889,80,7,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,21,0.22916666666666666,,0.1606982703732932,0.2976350629600401,0.06846839629337345,144,33,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,22,0.11458333333333333,,0.048742497934839965,0.1804241687318267,0.06584083539849336,96,11,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,23,0.0625,,0.0,0.12966150559943532,0.06716150559943532,64,4,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,24,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,25,CVQ,semantic,25,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N25; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,FVQ,semantic,first,0.99,,,,,100,,,,,,,raw,lora_intervention/experiments/gemma_results/block/results_K10N50.json,behavioural accuracy only; per-layer P(v_last) / P(v_first) curves remain in the source file
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,FVQ,ordinal,1,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,2,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,3,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,4,0.8958333333333334,,0.8322289143768012,0.9594377522898655,0.06360441895653211,96,86,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,5,0.3125,,0.2445219000484254,0.3804780999515746,0.06797809995157462,176,55,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,6,0.203125,,0.13338329772117755,0.2728667022788225,0.06974170227882245,128,26,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,7,0.171875,,0.10609137492852205,0.23765862507147795,0.06578362507147795,128,22,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,8,0.3409090909090909,,0.27146515580190245,0.4103530260162793,0.06944393510718845,176,60,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,9,0.1953125,,0.12650240594236262,0.2641225940576374,0.0688100940576374,128,25,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,10,0.1953125,,0.12650240594236262,0.2641225940576374,0.0688100940576374,128,25,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,11,0.046875,,0.0,0.1085951429654443,0.0617201429654443,64,3,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,12,0.0875,,0.02149606326110111,0.1535039367388989,0.06600393673889889,80,7,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,13,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
