model,model_family,variant,num_keys,num_updates,condition,query_type,condition_label,slot,subset,label_set,C,layer,rel_depth,top1,top1_std,mean_rank,mrr,n_folds,hit_max_iter,n_probe,chance,provenance_tier,source_file,notes
gemma-3-4b-it,Gemma-3,base,5,10,IVQ,ordinal,k2,2,all,expected,0.1,3,0.088235,0.02259259259259259,0.006017806225656268,24.464074074074073,0.0975657393781603,5,False,2700,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,IVQ,ordinal,k2,2,all,expected,0.1,4,0.117647,0.02407407407407407,0.007680163464195453,24.39148148148148,0.09748436152148622,5,False,2700,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,IVQ,ordinal,k2,2,all,expected,0.1,5,0.147059,0.022962962962962966,0.0032288140322523505,24.306666666666665,0.09600471566664563,5,False,2700,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,IVQ,ordinal,k2,2,all,expected,0.1,6,0.176471,0.022222222222222223,0.007407407407407408,24.31148148148148,0.09614615815981595,5,False,2700,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,IVQ,ordinal,k2,2,all,expected,0.1,7,0.205882,0.02518518518518519,0.005443310539518175,23.0737037037037,0.10909192718212427,5,False,2700,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,IVQ,ordinal,k2,2,all,expected,0.1,8,0.235294,0.026296296296296297,0.0029629629629629632,23.202222222222222,0.10779307848147798,5,False,2700,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,IVQ,ordinal,k2,2,all,expected,0.1,9,0.264706,0.02777777777777778,0.005105203241514897,22.87148148148148,0.1095135398247286,5,False,2700,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,IVQ,ordinal,k2,2,all,expected,0.1,10,0.294118,0.0274074074074074,0.004596175424441059,23.13259259259259,0.10934966566786057,5,False,2700,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,IVQ,ordinal,k2,2,all,expected,0.1,11,0.323529,0.03111111111111111,0.006562979683951612,22.885925925925925,0.11127442202650621,5,False,2700,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,IVQ,ordinal,k2,2,all,expected,0.1,12,0.352941,0.03111111111111111,0.011735540383522118,22.64666666666667,0.1127850006732309,5,False,2700,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,IVQ,ordinal,k2,2,all,expected,0.1,13,0.382353,0.03888888888888889,0.009658077637337257,20.67111111111111,0.13057943500556657,5,False,2700,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,IVQ,ordinal,k2,2,all,expected,0.1,14,0.411765,0.04740740740740741,0.0066872111426917735,19.685925925925925,0.14605691184789224,5,False,2700,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,IVQ,ordinal,k2,2,all,expected,0.1,15,0.441176,0.052222222222222225,0.01155887891431647,19.83222222222222,0.1503936075850802,5,False,2700,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
